event_id,event_type,repo,branch,pr_id,commit_sha,release_id,title,author,created_at,merged_at,status,files_changed,additions,deletions,linked_issues,linked_incidents,services,risk_notes,review_outcome
GH-06499,commit,atlas-web,feature-analytics-pipeline-2025,,000196313cd4,,analytics-pipeline: add source-grounded validation for rollout,Nora Singh,2025-03-23,,approved,7,661,260,ATLAS-1803;ATLAS-2649;ATLAS-2073,PD-2715,analytics-pipeline,watch p95 latency,approved
GH-06500,pull_request,atlas-mobile,feature-pricing-engine-2025,PR-11500,0001964c0409,,pricing-engine: add source-grounded validation for rollout,Aisha Khan,2025-03-22,2025-03-25,approved,2,1043,187,ATLAS-1270,PD-2599,pricing-engine,requires rollback plan,release captain approved
GH-06501,commit,atlas-payments,release-loyalty-service-2025,,000196543c09,,loyalty-service: migrate legacy path behind feature flag,Kim Tan,2025-03-21,,released,35,971,494,ATLAS-6013,,loyalty-service,watch p95 latency,release captain approved
GH-06502,review,atlas-mobile,feature-search-recommendations-2025,PR-11502,0001966be1d0,,"search-recommendations: update runbook, dashboards, and alert thresholds",Ravi Patel,2025-03-24,2025-04-01,merged,28,1293,72,ATLAS-3321;ATLAS-3832,,search-recommendations,requires rollback plan,approved
GH-06503,pull_request,atlas-infra,release-cart-service-2025,PR-11503,0001967cd512,,cart-service: migrate legacy path behind feature flag,Fatima Noor,2025-03-21,2025-03-24,closed,1,112,692,ATLAS-1169,PD-2570,cart-service,database migration risk,approved
GH-06504,review,atlas-checkout,feature-checkout-api-2025,PR-11504,0001968afff5,,checkout-api: add source-grounded validation for rollout,Aisha Khan,2025-03-21,2025-03-27,approved,36,1322,390,ATLAS-1502;ATLAS-2145,,checkout-api,low risk,changes requested
GH-06505,pull_request,atlas-infra,hotfix-order-ledger-2025,PR-11505,0001969349c3,,order-ledger: migrate legacy path behind feature flag,Ravi Patel,2025-03-24,2025-03-25,merged,36,616,264,ATLAS-4506;ATLAS-3335;ATLAS-1659,,order-ledger,watch p95 latency,release captain approved
GH-06506,commit,atlas-checkout,release-payment-orchestrator-2025,,000196afe31f,,payment-orchestrator: reduce latency and improve retry behavior,Ravi Patel,2025-03-22,,released,35,658,403,ATLAS-1688;ATLAS-4955;ATLAS-3831,,payment-orchestrator,needs QA evidence,changes requested
GH-06507,commit,atlas-mobile,hotfix-notification-service-2025,,000196bf26c0,,notification-service: reduce latency and improve retry behavior,Kim Tan,2025-03-22,,approved,34,694,289,ATLAS-2478,,notification-service,low risk,approved
GH-06508,commit,atlas-orders,feature-analytics-pipeline-2025,,000196c2856b,,analytics-pipeline: add source-grounded validation for rollout,Noah Evans,2025-03-24,,approved,4,1066,355,ATLAS-3166;ATLAS-4912,PD-2490,analytics-pipeline,watch p95 latency,auto merged
GH-06509,release,atlas-orders,hotfix-inventory-reservation-2025,,000196d96ba4,REL-2025.1.9,inventory-reservation: fix incident follow-up and regression tests,Harper Lee,2025-03-23,,open,34,1244,877,ATLAS-4103;ATLAS-3907,PD-2038,inventory-reservation,low risk,approved
GH-06510,pull_request,atlas-data,main-pricing-engine-2025,PR-11510,000196eb3a1d,,pricing-engine: fix incident follow-up and regression tests,Harper Lee,2025-03-24,2025-03-28,approved,13,908,355,ATLAS-5727,PD-2070,pricing-engine,low risk,release captain approved
GH-06511,pull_request,atlas-orders,release-search-recommendations-2025,PR-11511,000196f281e6,,"search-recommendations: update runbook, dashboards, and alert thresholds",Samir Rao,2025-03-26,2025-03-28,merged,34,134,181,ATLAS-5059;ATLAS-4696,,search-recommendations,database migration risk,changes requested
GH-06512,commit,atlas-data,feature-auth-gateway-2025,,00019705ab56,,"auth-gateway: update runbook, dashboards, and alert thresholds",Samir Rao,2025-03-26,,merged,8,1125,483,ATLAS-4615;ATLAS-3662;ATLAS-2829,,auth-gateway,database migration risk,changes requested
GH-06513,commit,atlas-infra,main-pricing-engine-2025,,000197180784,,pricing-engine: reduce latency and improve retry behavior,Noah Evans,2025-03-25,,closed,15,1287,307,ATLAS-4979;ATLAS-1996,,pricing-engine,low risk,auto merged
GH-06514,commit,atlas-data,main-cart-service-2025,,0001972857c2,,cart-service: fix incident follow-up and regression tests,Yara Haddad,2025-03-25,,open,33,846,28,ATLAS-3893,,cart-service,low risk,changes requested
GH-06515,commit,atlas-checkout,main-analytics-pipeline-2025,,0001973e8260,,analytics-pipeline: reduce latency and improve retry behavior,Nora Singh,2025-03-25,,merged,11,1194,31,ATLAS-1979;ATLAS-4998,,analytics-pipeline,requires rollback plan,approved
GH-06516,pull_request,atlas-infra,main-payment-orchestrator-2025,PR-11516,0001974b55ea,,payment-orchestrator: migrate legacy path behind feature flag,Grace Kim,2025-03-29,2025-04-01,merged,39,1096,210,ATLAS-4191;ATLAS-3736,PD-2138,payment-orchestrator,database migration risk,approved
GH-06517,commit,atlas-infra,hotfix-order-ledger-2025,,0001975ade07,,order-ledger: migrate legacy path behind feature flag,Kim Tan,2025-03-27,,open,38,566,514,ATLAS-3314;ATLAS-2536,,order-ledger,requires rollback plan,approved
GH-06518,pull_request,atlas-data,feature-order-ledger-2025,PR-11518,00019765269b,,order-ledger: add source-grounded validation for rollout,Harper Lee,2025-03-29,2025-04-07,approved,11,830,423,ATLAS-1350;ATLAS-1319,,order-ledger,low risk,release captain approved
GH-06519,pull_request,atlas-observability,hotfix-search-recommendations-2025,PR-11519,000197707040,,search-recommendations: migrate legacy path behind feature flag,Nora Singh,2025-03-28,2025-04-05,open,2,456,412,ATLAS-2227;ATLAS-1505,PD-2380,search-recommendations,needs QA evidence,changes requested
GH-06520,commit,atlas-observability,release-search-recommendations-2025,PR-11520,0001978cafb9,,search-recommendations: fix incident follow-up and regression tests,Owen Brooks,2025-03-27,,open,36,517,734,ATLAS-4062;ATLAS-3040;ATLAS-3652,,search-recommendations,watch p95 latency,auto merged
GH-06521,commit,atlas-mobile,main-search-recommendations-2025,,000197972fef,,search-recommendations: reduce latency and improve retry behavior,Noah Evans,2025-03-30,,approved,31,978,376,ATLAS-5141,,search-recommendations,low risk,release captain approved
GH-06522,branch,atlas-mobile,hotfix-search-recommendations-2025,,000197ab30f0,,search-recommendations: fix incident follow-up and regression tests,Nora Singh,2025-03-29,,approved,7,1365,790,ATLAS-3495;ATLAS-4931,,search-recommendations,watch p95 latency,approved
GH-06523,release,atlas-orders,release-checkout-api-2025,,000197b0c751,REL-2025.2.3,checkout-api: fix incident follow-up and regression tests,Grace Kim,2025-04-01,,closed,38,992,150,ATLAS-1482,PD-2772,checkout-api,watch p95 latency,changes requested
GH-06524,commit,atlas-observability,hotfix-pricing-engine-2025,PR-11524,000197c419e8,,pricing-engine: migrate legacy path behind feature flag,Maya Chen,2025-03-30,,approved,7,932,46,ATLAS-5093,,pricing-engine,needs QA evidence,changes requested
GH-06525,pull_request,atlas-web,hotfix-search-recommendations-2025,PR-11525,000197dc4ffd,,search-recommendations: reduce latency and improve retry behavior,Sara Novak,2025-04-01,2025-04-02,released,21,639,6,ATLAS-4765;ATLAS-1902,PD-2733,search-recommendations,requires rollback plan,changes requested
GH-06526,pull_request,atlas-checkout,hotfix-inventory-reservation-2025,PR-11526,000197eadf05,,inventory-reservation: add source-grounded validation for rollout,Maya Chen,2025-04-03,2025-04-07,merged,33,584,529,ATLAS-5895;ATLAS-3877;ATLAS-5563,PD-2265,inventory-reservation,watch p95 latency,changes requested
GH-06527,review,atlas-infra,main-loyalty-service-2025,PR-11527,000197fbbbac,,loyalty-service: add source-grounded validation for rollout,Jon Bell,2025-04-03,2025-04-07,open,26,800,772,ATLAS-3674;ATLAS-3720,PD-2697,loyalty-service,watch p95 latency,changes requested
GH-06528,commit,atlas-web,main-tax-service-2025,,000198027a18,,tax-service: fix incident follow-up and regression tests,Theo Martin,2025-04-03,,released,32,132,136,ATLAS-4571;ATLAS-4849;ATLAS-4051,,tax-service,needs QA evidence,approved
GH-06529,branch,atlas-checkout,main-cart-service-2025,,000198130292,,cart-service: fix incident follow-up and regression tests,Luca Moretti,2025-04-03,,merged,39,1178,340,ATLAS-5862;ATLAS-3117,PD-2039,cart-service,needs QA evidence,auto merged
GH-06530,pull_request,atlas-payments,feature-order-ledger-2025,PR-11530,00019823dbc1,,order-ledger: add source-grounded validation for rollout,Fatima Noor,2025-04-04,2025-04-12,approved,21,1277,597,ATLAS-3813;ATLAS-1494,,order-ledger,requires rollback plan,approved
GH-06531,commit,atlas-orders,hotfix-payment-orchestrator-2025,,000198369373,,payment-orchestrator: migrate legacy path behind feature flag,Fatima Noor,2025-04-05,,closed,3,35,205,ATLAS-1939;ATLAS-3839;ATLAS-1888,,payment-orchestrator,database migration risk,auto merged
GH-06532,commit,atlas-observability,feature-search-recommendations-2025,,00019841f4b6,,"search-recommendations: update runbook, dashboards, and alert thresholds",Kim Tan,2025-04-02,,released,37,817,425,ATLAS-3849;ATLAS-5096;ATLAS-2258,PD-2234,search-recommendations,requires rollback plan,changes requested
GH-06533,commit,atlas-checkout,main-auth-gateway-2025,,0001985473df,,"auth-gateway: update runbook, dashboards, and alert thresholds",Samir Rao,2025-04-01,,merged,14,984,145,ATLAS-2317;ATLAS-5831,,auth-gateway,requires rollback plan,release captain approved
GH-06534,commit,atlas-web,release-loyalty-service-2025,PR-11534,00019866ab67,,loyalty-service: fix incident follow-up and regression tests,Priya Nair,2025-04-02,,merged,17,594,750,ATLAS-1699;ATLAS-3881;ATLAS-1039,,loyalty-service,needs QA evidence,auto merged
GH-06535,pull_request,atlas-infra,release-pricing-engine-2025,PR-11535,0001987aafe3,,pricing-engine: reduce latency and improve retry behavior,Grace Kim,2025-04-05,2025-04-12,closed,26,773,530,ATLAS-2281,PD-2391,pricing-engine,database migration risk,release captain approved
GH-06536,branch,atlas-data,release-payment-orchestrator-2025,,00019887baa3,,payment-orchestrator: fix incident follow-up and regression tests,Aisha Khan,2025-04-04,,released,42,953,100,ATLAS-1646;ATLAS-2744,,payment-orchestrator,watch p95 latency,release captain approved
GH-06537,pull_request,atlas-orders,release-auth-gateway-2025,PR-11537,0001989e7b2c,,auth-gateway: fix incident follow-up and regression tests,Owen Brooks,2025-04-04,2025-04-08,closed,11,216,407,ATLAS-1900,PD-2732,auth-gateway,low risk,changes requested
GH-06538,review,atlas-observability,hotfix-checkout-api-2025,PR-11538,000198afd74e,,checkout-api: migrate legacy path behind feature flag,Ravi Patel,2025-04-04,2025-04-12,closed,36,1044,536,ATLAS-2824;ATLAS-5067;ATLAS-2174,PD-2728,checkout-api,requires rollback plan,changes requested
GH-06539,commit,atlas-payments,hotfix-loyalty-service-2025,PR-11539,000198b2fc7c,,"loyalty-service: update runbook, dashboards, and alert thresholds",Nora Singh,2025-04-04,,open,20,1026,515,ATLAS-5890;ATLAS-3773,,loyalty-service,database migration risk,auto merged
GH-06540,branch,atlas-infra,main-cart-service-2025,,000198c17481,,cart-service: reduce latency and improve retry behavior,Mateo Garcia,2025-04-07,,approved,5,892,173,ATLAS-5828;ATLAS-4070;ATLAS-1267,,cart-service,needs QA evidence,auto merged
GH-06541,branch,atlas-web,hotfix-search-recommendations-2025,,000198dd76b3,,"search-recommendations: update runbook, dashboards, and alert thresholds",Sara Novak,2025-04-05,,merged,1,1020,12,ATLAS-4378,PD-2417,search-recommendations,database migration risk,changes requested
GH-06542,pull_request,atlas-web,feature-checkout-api-2025,PR-11542,000198e76c29,,checkout-api: reduce latency and improve retry behavior,Ben Carter,2025-04-06,2025-04-08,merged,5,1230,692,ATLAS-4587,,checkout-api,requires rollback plan,changes requested
GH-06543,review,atlas-mobile,feature-pricing-engine-2025,PR-11543,000198f12e73,,pricing-engine: reduce latency and improve retry behavior,Priya Nair,2025-04-05,2025-04-08,approved,31,274,287,ATLAS-2542;ATLAS-4745;ATLAS-2694,,pricing-engine,database migration risk,changes requested
GH-06544,commit,atlas-mobile,release-checkout-api-2025,,0001990a81f5,,checkout-api: fix incident follow-up and regression tests,Luca Moretti,2025-04-09,,released,23,867,794,ATLAS-1620;ATLAS-2828,,checkout-api,requires rollback plan,approved
GH-06545,branch,atlas-payments,main-loyalty-service-2025,,0001991a18d3,,loyalty-service: add source-grounded validation for rollout,Mateo Garcia,2025-04-06,,approved,25,901,167,ATLAS-1858,,loyalty-service,requires rollback plan,release captain approved
GH-06546,review,atlas-infra,release-tax-service-2025,PR-11546,00019923e5ae,,tax-service: reduce latency and improve retry behavior,Jon Bell,2025-04-07,2025-04-15,closed,12,373,39,ATLAS-2261,,tax-service,watch p95 latency,auto merged
GH-06547,commit,atlas-infra,hotfix-loyalty-service-2025,,00019934868c,,loyalty-service: migrate legacy path behind feature flag,Samir Rao,2025-04-10,,closed,34,871,56,ATLAS-3284;ATLAS-5315,PD-2597,loyalty-service,requires rollback plan,release captain approved
GH-06548,pull_request,atlas-data,hotfix-order-ledger-2025,PR-11548,0001994ffb37,,order-ledger: reduce latency and improve retry behavior,Aisha Khan,2025-04-07,2025-04-10,closed,17,1326,373,ATLAS-4272,PD-2071,order-ledger,database migration risk,approved
GH-06549,commit,atlas-payments,hotfix-loyalty-service-2025,PR-11549,00019953c157,,"loyalty-service: update runbook, dashboards, and alert thresholds",Samir Rao,2025-04-07,,approved,26,426,489,ATLAS-2426;ATLAS-4712,PD-2653,loyalty-service,database migration risk,auto merged
GH-06550,commit,atlas-observability,release-payment-orchestrator-2025,,0001996848e0,,"payment-orchestrator: update runbook, dashboards, and alert thresholds",Harper Lee,2025-04-12,,closed,12,773,666,ATLAS-4032;ATLAS-3114,,payment-orchestrator,low risk,changes requested
GH-06551,commit,atlas-infra,hotfix-analytics-pipeline-2025,PR-11551,0001997cfe8e,,analytics-pipeline: reduce latency and improve retry behavior,Grace Kim,2025-04-08,,open,28,1301,23,ATLAS-3562;ATLAS-2299;ATLAS-1010,PD-2777,analytics-pipeline,requires rollback plan,release captain approved
GH-06552,branch,atlas-data,release-notification-service-2025,,0001998c1272,,notification-service: fix incident follow-up and regression tests,Priya Nair,2025-04-10,,approved,3,900,453,ATLAS-4015,,notification-service,database migration risk,approved
GH-06553,pull_request,atlas-payments,release-tax-service-2025,PR-11553,000199952513,,tax-service: migrate legacy path behind feature flag,Owen Brooks,2025-04-12,2025-04-13,open,33,833,619,ATLAS-1211,PD-2133,tax-service,database migration risk,changes requested
GH-06554,review,atlas-infra,main-payment-orchestrator-2025,PR-11554,000199af44d9,,payment-orchestrator: fix incident follow-up and regression tests,Jon Bell,2025-04-12,2025-04-21,merged,5,1078,655,ATLAS-4250,,payment-orchestrator,requires rollback plan,release captain approved
GH-06555,branch,atlas-web,hotfix-checkout-api-2025,,000199b4bf2e,,checkout-api: migrate legacy path behind feature flag,Maya Chen,2025-04-13,,open,20,602,450,ATLAS-4224;ATLAS-5626;ATLAS-1376,,checkout-api,needs QA evidence,changes requested
GH-06556,commit,atlas-payments,hotfix-notification-service-2025,,000199ca7ded,,notification-service: reduce latency and improve retry behavior,Yara Haddad,2025-04-14,,merged,21,724,723,ATLAS-5135;ATLAS-3313,PD-2613,notification-service,watch p95 latency,release captain approved
GH-06557,branch,atlas-mobile,feature-inventory-reservation-2025,,000199daa972,,inventory-reservation: reduce latency and improve retry behavior,Anika Sharma,2025-04-10,,merged,39,647,249,ATLAS-2332;ATLAS-5007,,inventory-reservation,watch p95 latency,auto merged
GH-06558,commit,atlas-data,feature-pricing-engine-2025,PR-11558,000199e170a2,,pricing-engine: fix incident follow-up and regression tests,Jon Bell,2025-04-13,,open,13,69,697,ATLAS-4434,PD-2332,pricing-engine,needs QA evidence,auto merged
GH-06559,commit,atlas-web,feature-payment-orchestrator-2025,,000199f492ba,,payment-orchestrator: add source-grounded validation for rollout,Fatima Noor,2025-04-11,,open,12,426,98,ATLAS-4191,,payment-orchestrator,low risk,release captain approved
GH-06560,commit,atlas-observability,release-inventory-reservation-2025,,00019a0cfc32,,inventory-reservation: reduce latency and improve retry behavior,Ben Carter,2025-04-12,,merged,24,737,79,ATLAS-1137;ATLAS-4398,PD-2172,inventory-reservation,database migration risk,changes requested
GH-06561,review,atlas-mobile,hotfix-cart-service-2025,PR-11561,00019a1e0cd0,,"cart-service: update runbook, dashboards, and alert thresholds",Maya Chen,2025-04-15,2025-04-21,merged,18,650,828,ATLAS-4662;ATLAS-5772;ATLAS-1562,,cart-service,database migration risk,changes requested
GH-06562,commit,atlas-mobile,hotfix-checkout-api-2025,,00019a2fc3b7,,checkout-api: add source-grounded validation for rollout,Grace Kim,2025-04-16,,closed,41,997,271,ATLAS-3496,,checkout-api,database migration risk,auto merged
