date,channel,sessions,conversion_pct,p95_latency_ms,p99_latency_ms,error_rate_pct,support_tickets,payment_retries,notes,linked_jira
2025-10-12,store-kiosk,20584,85.3,330,667,0.506,10,3,normal,ATLAS-2334
2025-10-13,web,36080,84.67,335,664,0.729,70,25,mobile regression,ATLAS-4476
2025-10-13,ios,21579,86.87,467,1013,0.286,6,0,incident watch,ATLAS-2292
2025-10-13,android,20404,84.54,340,705,0.516,50,1,campaign,ATLAS-3948
2025-10-13,mobile-web,20187,87.13,364,862,0.678,23,23,release day,ATLAS-2466
2025-10-13,partner-api,21240,84.45,476,970,0.466,44,24,payment provider watch,ATLAS-2383
2025-10-13,store-kiosk,20141,84.59,488,1036,0.211,5,32,release day,ATLAS-1498
2025-10-14,web,35914,84.9,334,695,0.556,70,2,mobile regression,ATLAS-4377
2025-10-14,ios,20650,84.37,325,776,0.391,52,2,normal,ATLAS-1950
2025-10-14,android,19680,84.9,500,961,0.129,5,26,normal,ATLAS-3537
2025-10-14,mobile-web,19971,86.96,444,996,0.447,61,28,incident watch,ATLAS-2258
2025-10-14,partner-api,20657,84.96,417,779,0.502,40,1,payment provider watch,ATLAS-2691
2025-10-14,store-kiosk,20021,84.99,468,1059,0.763,28,2,mobile regression,ATLAS-5636
2025-10-15,web,35280,84.43,354,684,0.192,55,5,incident watch,ATLAS-1104
2025-10-15,ios,19988,85.28,445,840,0.298,43,12,payment provider watch,ATLAS-1309
2025-10-15,android,20424,84.26,394,915,0.01,71,11,release day,ATLAS-1476
2025-10-15,mobile-web,21287,85.46,482,929,0.551,69,30,campaign,ATLAS-2294
2025-10-15,partner-api,19602,83.91,393,867,0.831,69,6,campaign,ATLAS-3467
2025-10-15,store-kiosk,19367,83.83,479,982,0.01,7,21,incident watch,ATLAS-1783
2025-10-16,web,34224,84.8,440,943,0.38,71,20,incident watch,ATLAS-1063
2025-10-16,ios,20818,84.64,430,812,0.312,46,28,campaign,ATLAS-5831
2025-10-16,android,19708,85.01,355,770,0.471,34,21,incident watch,ATLAS-3587
2025-10-16,mobile-web,21559,83.73,441,870,0.267,31,18,mobile regression,ATLAS-3181
2025-10-16,partner-api,21565,84.82,325,610,0.582,7,17,normal,ATLAS-5124
2025-10-16,store-kiosk,20642,85.51,329,661,1.107,1,12,release day,ATLAS-1997
2025-10-17,web,36534,83.56,316,698,0.813,45,9,incident watch,ATLAS-4978
2025-10-17,ios,21548,83.53,460,1020,0.105,73,32,incident watch,ATLAS-3297
2025-10-17,android,21220,85.36,492,1084,0.47,15,8,mobile regression,ATLAS-1473
2025-10-17,mobile-web,20348,86.0,351,785,0.02,13,14,normal,ATLAS-2243
2025-10-17,partner-api,19893,86.58,453,952,0.634,21,14,campaign,ATLAS-4038
2025-10-17,store-kiosk,21467,86.62,437,911,0.383,39,2,payment provider watch,ATLAS-2402
2025-10-18,web,34093,85.93,353,665,0.378,69,15,normal,ATLAS-3064
2025-10-18,ios,21578,87.26,307,757,0.316,63,4,normal,ATLAS-4880
2025-10-18,android,21121,85.32,421,787,0.229,3,26,mobile regression,ATLAS-1357
2025-10-18,mobile-web,20977,84.92,367,684,0.404,33,19,campaign,ATLAS-1849
2025-10-18,partner-api,20942,85.64,345,789,0.337,68,13,payment provider watch,ATLAS-1415
2025-10-18,store-kiosk,21541,83.59,435,962,0.445,22,6,mobile regression,ATLAS-2063
2025-10-19,web,35416,85.31,400,748,0.31,66,18,payment provider watch,ATLAS-6162
2025-10-19,ios,20909,83.98,469,1048,0.17,69,0,campaign,ATLAS-1690
2025-10-19,android,20696,84.99,383,773,0.704,42,14,incident watch,ATLAS-3932
2025-10-19,mobile-web,21060,86.45,312,587,0.261,48,10,campaign,ATLAS-4750
2025-10-19,partner-api,20141,85.38,383,813,0.56,67,31,campaign,ATLAS-5187
2025-10-19,store-kiosk,19663,83.87,478,891,0.584,8,1,release day,ATLAS-2121
2025-10-20,web,34975,85.6,487,960,0.846,3,8,normal,ATLAS-1119
2025-10-20,ios,19797,87.11,324,726,0.014,30,4,incident watch,ATLAS-4068
2025-10-20,android,21591,86.2,447,864,0.458,62,23,incident watch,ATLAS-1776
2025-10-20,mobile-web,19858,86.75,505,942,0.268,69,18,incident watch,ATLAS-5502
2025-10-20,partner-api,20202,84.82,374,887,0.77,42,15,normal,ATLAS-3016
2025-10-20,store-kiosk,19322,84.95,310,701,0.439,72,17,normal,ATLAS-3381
2025-10-21,web,34749,84.28,454,939,0.388,34,22,release day,ATLAS-4451
2025-10-21,ios,21397,86.35,393,856,0.684,71,10,release day,ATLAS-3989
2025-10-21,android,21400,84.37,454,986,0.411,48,1,campaign,ATLAS-1432
2025-10-21,mobile-web,20128,87.04,437,849,0.832,29,28,incident watch,ATLAS-5963
2025-10-21,partner-api,20420,84.8,372,888,0.751,33,15,incident watch,ATLAS-4816
2025-10-21,store-kiosk,21170,83.18,500,947,0.741,12,1,campaign,ATLAS-1081
2025-10-22,web,36512,85.66,339,700,0.599,68,8,mobile regression,ATLAS-4467
2025-10-22,ios,21076,86.51,494,1050,0.254,18,25,campaign,ATLAS-5524
2025-10-22,android,19421,84.41,349,811,0.317,53,6,normal,ATLAS-5704
2025-10-22,mobile-web,20265,86.91,371,793,0.458,65,15,campaign,ATLAS-3232
2025-10-22,partner-api,19626,84.66,454,910,0.876,11,27,payment provider watch,ATLAS-3660
2025-10-22,store-kiosk,19672,86.25,338,747,0.453,48,4,payment provider watch,ATLAS-4583
2025-10-23,web,36017,83.58,387,901,0.503,21,20,incident watch,ATLAS-3650
2025-10-23,ios,20396,85.47,326,699,0.642,44,27,campaign,ATLAS-4405
2025-10-23,android,21230,85.04,383,794,0.436,62,1,release day,ATLAS-5605
2025-10-23,mobile-web,21556,84.19,480,1079,0.149,45,12,mobile regression,ATLAS-2303
2025-10-23,partner-api,21570,83.83,379,877,0.616,42,11,release day,ATLAS-2175
2025-10-23,store-kiosk,21468,84.91,467,881,0.907,5,0,release day,ATLAS-4335
2025-10-24,web,35037,86.94,382,904,0.877,69,7,incident watch,ATLAS-5443
2025-10-24,ios,20947,85.43,311,670,0.685,23,5,release day,ATLAS-5279
2025-10-24,android,21097,85.86,372,691,0.516,33,5,release day,ATLAS-2501
2025-10-24,mobile-web,21555,84.62,471,1055,0.37,31,13,incident watch,ATLAS-3296
2025-10-24,partner-api,21586,84.39,353,788,0.563,67,30,payment provider watch,ATLAS-2809
2025-10-24,store-kiosk,19696,83.26,390,833,0.334,42,27,release day,ATLAS-4258
2025-10-25,web,33170,83.52,323,641,0.426,32,28,payment provider watch,ATLAS-5154
2025-10-25,ios,19721,83.84,314,609,0.999,43,19,release day,ATLAS-6038
2025-10-25,android,20615,83.8,447,1000,0.733,29,31,campaign,ATLAS-1348
2025-10-25,mobile-web,19770,84.54,360,715,0.873,37,23,campaign,ATLAS-1100
2025-10-25,partner-api,20031,85.55,366,800,0.176,44,4,release day,ATLAS-3720
2025-10-25,store-kiosk,20779,86.47,347,808,0.701,49,15,mobile regression,ATLAS-3093
2025-10-26,web,33541,87.17,321,688,0.942,18,32,normal,ATLAS-3478
2025-10-26,ios,19432,83.41,352,830,0.557,16,13,release day,ATLAS-3457
2025-10-26,android,20687,83.34,461,940,0.424,44,1,mobile regression,ATLAS-5747
2025-10-26,mobile-web,20412,84.51,432,814,0.577,10,23,release day,ATLAS-2450
2025-10-26,partner-api,20552,85.28,408,801,0.487,38,16,campaign,ATLAS-1013
2025-10-26,store-kiosk,20458,86.87,444,1011,0.01,72,15,payment provider watch,ATLAS-2714
2025-10-27,web,34176,85.75,410,781,0.235,60,12,mobile regression,ATLAS-4202
2025-10-27,ios,21380,86.27,359,829,0.61,70,19,release day,ATLAS-2108
2025-10-27,android,20434,83.38,461,955,0.084,54,28,incident watch,ATLAS-3701
2025-10-27,mobile-web,20744,85.74,479,991,0.687,39,28,payment provider watch,ATLAS-2592
2025-10-27,partner-api,20580,86.66,397,859,0.018,72,14,release day,ATLAS-1493
2025-10-27,store-kiosk,19931,86.19,450,1010,0.894,62,12,payment provider watch,ATLAS-4558
2025-10-28,web,33066,85.18,474,994,0.601,38,12,payment provider watch,ATLAS-2670
2025-10-28,ios,20423,83.95,335,674,0.475,60,19,release day,ATLAS-2174
2025-10-28,android,21099,85.21,389,903,0.541,50,12,campaign,ATLAS-2964
2025-10-28,mobile-web,20537,86.22,423,905,0.112,59,26,campaign,ATLAS-4799
2025-10-28,partner-api,20574,83.96,322,778,0.344,64,13,normal,ATLAS-2774
2025-10-28,store-kiosk,21284,86.22,373,730,0.799,8,3,incident watch,ATLAS-1359
2025-10-29,web,33039,83.67,321,630,0.507,36,2,normal,ATLAS-3376
2025-10-29,ios,21019,86.08,354,792,0.496,15,24,campaign,ATLAS-2732
2025-10-29,android,21385,84.34,352,852,0.467,49,24,mobile regression,ATLAS-2535
2025-10-29,mobile-web,20038,84.13,337,681,0.442,75,20,release day,ATLAS-1630
2025-10-29,partner-api,20834,85.55,394,889,0.323,31,26,mobile regression,ATLAS-6001
2025-10-29,store-kiosk,20119,86.7,477,923,0.302,44,10,normal,ATLAS-2542
2025-10-30,web,35812,83.33,348,835,0.024,39,31,payment provider watch,ATLAS-5999
2025-10-30,ios,19846,85.33,331,726,0.658,9,15,normal,ATLAS-3125
2025-10-30,android,20732,83.71,472,1041,0.768,13,31,release day,ATLAS-3169
2025-10-30,mobile-web,21430,86.8,455,1032,0.243,74,16,campaign,ATLAS-3963
2025-10-30,partner-api,20297,84.27,326,730,0.635,72,9,campaign,ATLAS-5072
2025-10-30,store-kiosk,19781,87.1,336,655,0.382,54,8,normal,ATLAS-5888
2025-10-31,web,35944,85.51,399,819,0.665,54,20,campaign,ATLAS-3193
2025-10-31,ios,20415,85.77,329,662,0.267,56,27,normal,ATLAS-6068
2025-10-31,android,20104,83.2,487,924,0.334,59,27,payment provider watch,ATLAS-1756
2025-10-31,mobile-web,19302,85.82,373,876,0.252,47,26,campaign,ATLAS-2814
2025-10-31,partner-api,21423,83.21,430,866,0.01,23,25,campaign,ATLAS-4132
2025-10-31,store-kiosk,20043,85.18,374,715,0.478,4,3,campaign,ATLAS-2855
2025-11-01,web,46026,83.39,413,889,0.447,29,13,release day,ATLAS-4494
2025-11-01,ios,29002,85.24,483,932,0.323,56,32,release day,ATLAS-3328
2025-11-01,android,28667,86.53,394,910,0.282,10,20,release day,ATLAS-4196
2025-11-01,mobile-web,26408,86.0,392,729,0.524,0,13,payment provider watch,ATLAS-1934
2025-11-01,partner-api,27124,84.24,517,1053,0.509,27,16,mobile regression,ATLAS-1333
2025-11-01,store-kiosk,26719,83.08,522,1000,0.01,33,4,mobile regression,ATLAS-3474
2025-11-02,web,48816,85.73,434,890,0.779,66,14,payment provider watch,ATLAS-2245
2025-11-02,ios,28610,84.79,442,952,0.01,57,21,release day,ATLAS-3186
2025-11-02,android,28668,83.13,578,1149,0.244,52,27,campaign,ATLAS-2508
2025-11-02,mobile-web,26738,85.36,521,980,0.143,65,17,release day,ATLAS-5393
2025-11-02,partner-api,27584,83.1,513,1044,0.496,69,0,normal,ATLAS-3928
2025-11-02,store-kiosk,26535,87.01,434,945,0.287,9,8,normal,ATLAS-5402
2025-11-03,web,45509,84.61,477,1067,0.279,72,2,campaign,ATLAS-2013
2025-11-03,ios,28953,83.56,437,901,0.522,13,0,normal,ATLAS-4456
2025-11-03,android,27471,85.82,541,1044,0.547,10,10,campaign,ATLAS-2628
2025-11-03,mobile-web,26192,87.01,390,794,0.485,6,18,release day,ATLAS-4259
2025-11-03,partner-api,27481,83.99,419,811,0.198,36,25,payment provider watch,ATLAS-3599
2025-11-03,store-kiosk,27414,85.87,548,1060,0.782,62,13,payment provider watch,ATLAS-5742
2025-11-04,web,46336,84.6,570,1195,0.47,1,7,payment provider watch,ATLAS-3252
2025-11-04,ios,28252,84.51,553,1101,0.197,19,25,release day,ATLAS-4747
2025-11-04,android,26901,83.37,445,896,0.265,61,10,release day,ATLAS-4809
2025-11-04,mobile-web,28703,84.95,411,864,0.545,37,17,release day,ATLAS-4399
2025-11-04,partner-api,29107,86.32,576,1249,0.274,24,1,campaign,ATLAS-5899
2025-11-04,store-kiosk,27797,85.87,429,967,0.274,4,9,incident watch,ATLAS-4438
2025-11-05,web,45165,84.66,526,969,0.568,54,8,incident watch,ATLAS-5755
2025-11-05,ios,27448,85.61,460,1004,0.735,5,10,campaign,ATLAS-4299
2025-11-05,android,27004,86.06,557,1096,0.414,34,27,normal,ATLAS-5393
2025-11-05,mobile-web,26180,84.94,473,939,0.219,39,24,incident watch,ATLAS-2409
2025-11-05,partner-api,27915,84.8,394,758,0.07,31,32,release day,ATLAS-5668
2025-11-05,store-kiosk,28506,84.75,586,1179,0.291,21,5,mobile regression,ATLAS-4850
2025-11-06,web,47352,85.03,556,1139,0.19,55,25,release day,ATLAS-4400
2025-11-06,ios,26547,85.96,477,932,0.468,63,8,campaign,ATLAS-1169
2025-11-06,android,27545,84.14,429,889,0.845,58,7,incident watch,ATLAS-5691
2025-11-06,mobile-web,27683,83.18,498,930,0.18,37,27,mobile regression,ATLAS-3635
2025-11-06,partner-api,26682,83.23,557,1175,0.505,21,9,normal,ATLAS-3001
2025-11-06,store-kiosk,26549,86.67,416,899,0.258,41,18,mobile regression,ATLAS-2984
2025-11-07,web,45948,83.81,471,869,0.632,49,24,release day,ATLAS-2276
2025-11-07,ios,28665,83.65,421,867,0.558,73,25,normal,ATLAS-2814
2025-11-07,android,27329,87.01,476,938,0.835,63,26,normal,ATLAS-2863
2025-11-07,mobile-web,26720,84.47,394,891,0.01,33,12,normal,ATLAS-5026
2025-11-07,partner-api,28867,85.72,430,888,0.385,63,20,payment provider watch,ATLAS-4051
2025-11-07,store-kiosk,26595,83.94,463,1025,0.673,8,25,release day,ATLAS-4078
2025-11-08,web,44587,84.88,522,1121,0.106,58,30,incident watch,ATLAS-3434
2025-11-08,ios,26678,84.68,532,1153,0.01,48,31,incident watch,ATLAS-4233
2025-11-08,android,28093,83.23,525,1103,0.469,41,20,campaign,ATLAS-4391
2025-11-08,mobile-web,28750,85.3,522,975,0.286,63,20,normal,ATLAS-2397
2025-11-08,partner-api,28757,84.05,458,1018,0.732,33,31,release day,ATLAS-5827
2025-11-08,store-kiosk,28455,85.28,415,825,0.481,69,28,incident watch,ATLAS-3488
2025-11-09,web,44864,84.85,442,1013,0.197,54,32,release day,ATLAS-3962
2025-11-09,ios,27261,84.33,406,861,0.392,33,31,incident watch,ATLAS-1712
2025-11-09,android,27571,84.8,469,1022,0.293,8,1,incident watch,ATLAS-3521
2025-11-09,mobile-web,29077,84.66,488,1084,0.596,54,2,mobile regression,ATLAS-2655
2025-11-09,partner-api,26693,86.15,423,896,0.01,58,11,incident watch,ATLAS-4810
2025-11-09,store-kiosk,27125,83.77,511,1022,0.713,32,30,release day,ATLAS-1304
2025-11-10,web,45603,83.82,535,1119,0.55,73,7,incident watch,ATLAS-4475
2025-11-10,ios,26064,85.23,578,1225,0.548,53,24,incident watch,ATLAS-3887
2025-11-10,android,26535,84.16,554,1020,0.305,75,28,payment provider watch,ATLAS-5795
2025-11-10,mobile-web,28692,86.0,520,1100,0.473,5,29,release day,ATLAS-1941
2025-11-10,partner-api,26320,86.26,388,879,0.475,13,4,release day,ATLAS-2658
2025-11-10,store-kiosk,26374,85.9,568,1075,0.261,50,10,mobile regression,ATLAS-2950
2025-11-11,web,45766,84.7,525,1158,0.688,59,26,payment provider watch,ATLAS-3379
2025-11-11,ios,29016,84.21,398,794,0.663,7,0,release day,ATLAS-1456
2025-11-11,android,28445,86.58,510,1043,0.305,68,6,mobile regression,ATLAS-5635
2025-11-11,mobile-web,28050,86.13,465,871,0.637,72,10,payment provider watch,ATLAS-2837
2025-11-11,partner-api,28385,86.4,572,1135,0.941,27,21,incident watch,ATLAS-3132
2025-11-11,store-kiosk,28813,85.8,397,805,0.235,71,11,mobile regression,ATLAS-5488
2025-11-12,web,45463,83.65,421,960,0.341,20,24,payment provider watch,ATLAS-4722
2025-11-12,ios,29118,85.23,488,953,1.01,68,31,normal,ATLAS-3213
2025-11-12,android,28833,84.74,542,1059,0.688,6,31,incident watch,ATLAS-2042
2025-11-12,mobile-web,28377,83.73,546,1122,0.201,34,8,campaign,ATLAS-5292
2025-11-12,partner-api,26811,83.32,491,972,0.376,44,18,release day,ATLAS-1582
2025-11-12,store-kiosk,26975,85.77,399,746,0.555,63,9,mobile regression,ATLAS-4553
2025-11-13,web,44819,85.41,473,946,0.386,51,21,release day,ATLAS-1764
2025-11-13,ios,26904,84.68,473,1045,0.01,60,8,release day,ATLAS-4591
2025-11-13,android,28264,85.39,536,1034,0.988,23,6,incident watch,ATLAS-2667
2025-11-13,mobile-web,28648,83.88,442,894,0.491,73,9,payment provider watch,ATLAS-1566
2025-11-13,partner-api,27580,86.7,397,813,0.069,22,14,mobile regression,ATLAS-2122
2025-11-13,store-kiosk,27946,86.39,523,1028,0.709,47,2,payment provider watch,ATLAS-1524
2025-11-14,web,46175,85.44,430,888,0.01,52,18,mobile regression,ATLAS-3677
2025-11-14,ios,27635,86.39,470,982,0.363,74,27,normal,ATLAS-2231
2025-11-14,android,27460,85.99,541,1102,0.397,33,27,incident watch,ATLAS-6096
2025-11-14,mobile-web,27135,85.39,494,932,0.456,6,24,payment provider watch,ATLAS-3113
2025-11-14,partner-api,26347,84.15,552,1104,0.044,20,18,release day,ATLAS-1769
2025-11-14,store-kiosk,27529,84.27,512,1043,0.622,35,26,campaign,ATLAS-1287
2025-11-15,web,48188,86.6,446,1009,0.617,55,3,incident watch,ATLAS-1581
2025-11-15,ios,26928,86.95,444,999,0.347,75,16,payment provider watch,ATLAS-5619
2025-11-15,android,28489,84.39,465,966,0.205,25,28,normal,ATLAS-4685
2025-11-15,mobile-web,28194,83.68,574,1090,0.617,61,31,normal,ATLAS-3656
2025-11-15,partner-api,26842,83.37,501,963,0.414,26,28,mobile regression,ATLAS-2464
2025-11-15,store-kiosk,26667,84.08,406,831,0.077,53,20,incident watch,ATLAS-5632
2025-11-16,web,45399,84.85,533,979,0.256,13,15,mobile regression,ATLAS-3488
2025-11-16,ios,26403,85.61,447,867,0.647,9,22,normal,ATLAS-1047
2025-11-16,android,27912,85.81,530,1035,0.176,74,28,normal,ATLAS-5683
2025-11-16,mobile-web,29096,87.11,465,964,0.435,43,22,payment provider watch,ATLAS-1541
2025-11-16,partner-api,27787,85.48,411,871,0.562,57,31,campaign,ATLAS-6105
2025-11-16,store-kiosk,28513,86.42,457,999,0.519,51,27,release day,ATLAS-5485
2025-11-17,web,45186,84.54,491,1100,0.85,11,15,normal,ATLAS-4585
2025-11-17,ios,27319,85.6,580,1245,0.611,71,20,payment provider watch,ATLAS-5720
2025-11-17,android,27951,86.66,431,800,0.156,43,29,normal,ATLAS-4555
2025-11-17,mobile-web,28898,84.09,439,918,0.01,42,16,campaign,ATLAS-3248
2025-11-17,partner-api,28005,86.77,485,1073,0.363,73,23,incident watch,ATLAS-3301
2025-11-17,store-kiosk,28335,83.23,441,945,0.774,19,8,incident watch,ATLAS-2276
2025-11-18,web,46627,86.17,467,955,0.574,57,29,incident watch,ATLAS-3580
2025-11-18,ios,27334,84.92,556,1024,0.749,16,26,release day,ATLAS-2571
2025-11-18,android,28576,85.77,581,1246,0.317,8,6,release day,ATLAS-2714
2025-11-18,mobile-web,28599,85.67,442,826,0.805,47,32,campaign,ATLAS-4097
2025-11-18,partner-api,28151,85.23,398,881,0.549,8,31,campaign,ATLAS-2316
2025-11-18,store-kiosk,27743,86.61,515,1137,0.627,25,8,payment provider watch,ATLAS-2441
2025-11-19,web,47614,84.42,498,976,0.796,12,32,incident watch,ATLAS-3693
2025-11-19,ios,26912,83.48,529,1045,0.573,38,7,incident watch,ATLAS-1358
2025-11-19,android,27965,84.02,462,1023,0.02,23,28,mobile regression,ATLAS-1411
2025-11-19,mobile-web,27230,85.48,499,1044,0.541,50,24,incident watch,ATLAS-3783
2025-11-19,partner-api,27140,86.99,492,968,0.01,0,5,normal,ATLAS-3763
2025-11-19,store-kiosk,28452,84.33,449,975,0.324,5,13,payment provider watch,ATLAS-3667
2025-11-20,web,49558,85.32,442,988,0.164,56,2,mobile regression,ATLAS-3964
2025-11-20,ios,26188,84.6,459,1010,0.01,20,16,incident watch,ATLAS-3590
2025-11-20,android,26223,86.41,425,910,0.312,19,28,normal,ATLAS-5856
2025-11-20,mobile-web,27407,83.62,396,918,0.242,67,29,payment provider watch,ATLAS-3367
2025-11-20,partner-api,27384,87.12,432,958,0.013,48,6,mobile regression,ATLAS-6173
2025-11-20,store-kiosk,28345,85.63,537,1154,0.01,48,4,campaign,ATLAS-4318
2025-11-21,web,47127,84.67,418,901,0.36,66,32,release day,ATLAS-5951
2025-11-21,ios,29135,83.54,447,842,0.868,8,11,payment provider watch,ATLAS-3575
2025-11-21,android,26295,84.57,441,822,0.169,37,7,payment provider watch,ATLAS-3024
2025-11-21,mobile-web,28378,86.55,426,945,0.424,5,2,normal,ATLAS-3940
2025-11-21,partner-api,26504,84.9,546,1116,0.316,61,11,payment provider watch,ATLAS-3615
2025-11-21,store-kiosk,27577,85.2,552,1170,0.74,17,18,mobile regression,ATLAS-3130
2025-11-22,web,44440,84.56,485,1072,0.487,63,28,incident watch,ATLAS-3535
2025-11-22,ios,27896,83.12,520,1065,0.388,23,22,incident watch,ATLAS-3817
2025-11-22,android,26345,85.87,576,1095,0.337,7,2,normal,ATLAS-1664
2025-11-22,mobile-web,28656,85.6,515,970,0.494,57,11,payment provider watch,ATLAS-3026
2025-11-22,partner-api,27583,86.55,485,985,0.378,47,7,mobile regression,ATLAS-1638
2025-11-22,store-kiosk,27418,84.09,387,775,0.708,12,14,normal,ATLAS-1149
2025-11-23,web,44846,83.98,483,984,0.589,61,22,mobile regression,ATLAS-3611
2025-11-23,ios,27622,86.25,541,1077,0.485,67,0,release day,ATLAS-1368
2025-11-23,android,28706,84.9,505,986,0.638,36,21,incident watch,ATLAS-2569
2025-11-23,mobile-web,26249,83.18,523,979,0.459,0,10,mobile regression,ATLAS-1832
2025-11-23,partner-api,29119,84.42,456,869,0.025,60,11,campaign,ATLAS-1974
2025-11-23,store-kiosk,27488,84.21,430,816,0.698,34,7,mobile regression,ATLAS-5758
2025-11-24,web,48761,85.87,470,931,0.36,72,29,payment provider watch,ATLAS-4809
2025-11-24,ios,26555,85.47,495,935,0.569,72,25,normal,ATLAS-3621
2025-11-24,android,26717,86.6,493,1005,0.23,20,11,incident watch,ATLAS-3009
2025-11-24,mobile-web,28383,86.95,462,896,0.574,25,10,release day,ATLAS-1266
2025-11-24,partner-api,26568,86.4,534,1032,0.322,66,29,release day,ATLAS-3181
2025-11-24,store-kiosk,28976,83.25,457,993,0.094,54,13,campaign,ATLAS-4946
2025-11-25,web,45151,84.9,516,956,0.335,52,5,release day,ATLAS-1741
2025-11-25,ios,27801,86.98,482,997,0.592,21,26,release day,ATLAS-1532
2025-11-25,android,28648,85.46,466,925,0.467,10,16,payment provider watch,ATLAS-5775
2025-11-25,mobile-web,27859,85.01,511,1136,0.486,49,5,payment provider watch,ATLAS-3263
2025-11-25,partner-api,27186,85.98,396,762,0.559,45,15,release day,ATLAS-1157
2025-11-25,store-kiosk,28088,83.86,456,906,0.719,49,25,mobile regression,ATLAS-1164
2025-11-26,web,44348,86.0,537,1143,0.364,36,23,mobile regression,ATLAS-4970
2025-11-26,ios,28410,84.79,496,953,0.691,56,18,mobile regression,ATLAS-2031
2025-11-26,android,28505,84.28,444,899,0.199,12,5,normal,ATLAS-2201
