date,cluster,primary_service,storage_gb,connections,slow_queries,replication_lag_ms,cache_hit_pct,index_bloat_pct,lock_waits,failed_backups,status,notes,linked_jira
2025-03-28,kafka-ordering-cluster,checkout-api,688.31,537,22,37.96,92.27,16.08,9,2,green,vacuum completed,ATLAS-2929
2025-03-28,warehouse-atlas,tax-service,3451.07,687,61,65.75,91.7,21.42,4,4,green,connection pool reviewed,ATLAS-2212
2025-04-04,checkout-db-primary,checkout-api,693.66,545,34,34.03,90.67,16.82,11,1,green,backup verified,ATLAS-3565
2025-04-04,orders-db-primary,payment-orchestrator,672.4,285,20,40.97,92.27,12.26,10,2,green,index maintenance due,ATLAS-2294
2025-04-04,payments-ledger-primary,loyalty-service,699.41,449,37,61.8,92.74,17.96,7,4,green,backup verified,ATLAS-4265
2025-04-04,cart-redis-cluster,tax-service,234.93,494,52,2.08,94.37,13.14,14,1,green,migration window planned,ATLAS-1433
2025-04-04,kafka-ordering-cluster,notification-service,682.4,323,49,54.15,93.58,10.16,7,3,green,index maintenance due,ATLAS-1353
2025-04-04,warehouse-atlas,loyalty-service,3356.22,391,42,49.1,91.94,18.26,4,0,green,replica healthy,ATLAS-1507
2025-04-11,checkout-db-primary,notification-service,677.32,315,61,91.08,91.06,17.06,7,6,green,vacuum completed,ATLAS-4646
2025-04-11,orders-db-primary,inventory-reservation,697.19,669,47,42.2,91.21,15.42,3,6,green,backup verified,ATLAS-5485
2025-04-11,payments-ledger-primary,payment-orchestrator,672.16,392,40,6.91,91.41,19.21,1,6,green,index maintenance due,ATLAS-1449
2025-04-11,cart-redis-cluster,search-recommendations,236.88,413,42,21.44,89.32,26.74,11,7,green,connection pool reviewed,ATLAS-1870
2025-04-11,kafka-ordering-cluster,notification-service,695.93,494,39,95.38,91.67,15.4,3,6,green,replica healthy,ATLAS-5157
2025-04-11,warehouse-atlas,order-ledger,3462.07,201,43,52.92,89.58,23.0,11,5,green,index maintenance due,ATLAS-3245
2025-04-18,checkout-db-primary,auth-gateway,679.66,129,33,58.98,93.95,14.4,11,3,green,connection pool reviewed,ATLAS-3918
2025-04-18,orders-db-primary,payment-orchestrator,676.63,139,26,82.79,87.39,26.17,6,2,green,vacuum completed,ATLAS-1787
2025-04-18,payments-ledger-primary,analytics-pipeline,675.24,646,55,48.82,92.28,17.25,10,4,green,vacuum completed,ATLAS-5860
2025-04-18,cart-redis-cluster,notification-service,238.68,670,45,119.97,91.04,19.74,5,0,green,index maintenance due,ATLAS-2650
2025-04-18,kafka-ordering-cluster,loyalty-service,679.46,740,54,16.71,92.94,11.08,11,5,green,replica healthy,ATLAS-2387
2025-04-18,warehouse-atlas,notification-service,3530.51,692,39,73.35,92.25,15.01,14,5,green,migration window planned,ATLAS-3712
2025-04-25,checkout-db-primary,search-recommendations,708.02,248,47,55.8,88.03,24.12,10,7,green,vacuum completed,ATLAS-6031
2025-04-25,orders-db-primary,tax-service,696.23,471,53,73.02,90.13,18.22,6,4,green,vacuum completed,ATLAS-4379
2025-04-25,payments-ledger-primary,analytics-pipeline,685.67,700,19,16.38,88.37,24.17,14,1,green,vacuum completed,ATLAS-4798
2025-04-25,cart-redis-cluster,search-recommendations,243.87,653,32,114.99,90.51,18.84,4,6,green,migration window planned,ATLAS-2462
2025-04-25,kafka-ordering-cluster,payment-orchestrator,709.05,133,20,61.89,90.89,18.86,5,2,green,migration window planned,ATLAS-3199
2025-04-25,warehouse-atlas,checkout-api,3457.36,156,54,48.7,92.87,14.05,11,2,green,backup verified,ATLAS-4000
2025-05-02,checkout-db-primary,pricing-engine,699.35,581,56,88.14,89.61,23.91,11,2,green,backup verified,ATLAS-1107
2025-05-02,orders-db-primary,cart-service,686.97,582,43,31.48,90.52,18.22,8,4,green,connection pool reviewed,ATLAS-1153
2025-05-02,payments-ledger-primary,checkout-api,681.68,553,63,18.76,91.09,16.95,3,5,green,backup verified,ATLAS-4594
2025-05-02,cart-redis-cluster,cart-service,247.7,116,52,22.29,92.02,18.04,9,6,green,migration window planned,ATLAS-4534
2025-05-02,kafka-ordering-cluster,tax-service,701.87,634,50,36.23,93.79,13.79,12,6,green,index maintenance due,ATLAS-1640
2025-05-02,warehouse-atlas,tax-service,3414.0,338,27,0,91.73,17.23,9,6,green,vacuum completed,ATLAS-1386
2025-05-09,checkout-db-primary,inventory-reservation,698.35,534,52,56.21,93.75,15.37,8,5,green,index maintenance due,ATLAS-6066
2025-05-09,orders-db-primary,pricing-engine,699.51,153,34,87.4,92.23,18.11,15,1,green,connection pool reviewed,ATLAS-1593
2025-05-09,payments-ledger-primary,inventory-reservation,671.46,731,38,69.98,90.33,19.64,13,7,green,replica healthy,ATLAS-1556
2025-05-09,cart-redis-cluster,payment-orchestrator,237.77,542,44,59.84,92.9,14.82,5,5,green,vacuum completed,ATLAS-4228
2025-05-09,kafka-ordering-cluster,analytics-pipeline,694.55,185,59,52.07,91.46,16.44,2,7,green,index maintenance due,ATLAS-4641
2025-05-09,warehouse-atlas,auth-gateway,3497.66,327,63,36.14,90.76,22.17,10,2,green,migration window planned,ATLAS-2243
2025-05-16,checkout-db-primary,analytics-pipeline,675.26,535,37,82.37,89.24,24.58,13,0,green,backup verified,ATLAS-2285
2025-05-16,orders-db-primary,inventory-reservation,686.64,415,57,72.15,90.47,22.03,9,5,green,index maintenance due,ATLAS-5967
2025-05-16,payments-ledger-primary,search-recommendations,707.99,124,51,80.55,91.33,19.43,3,6,green,backup verified,ATLAS-4643
2025-05-16,cart-redis-cluster,search-recommendations,243.47,740,51,43.3,90.12,20.53,15,7,green,migration window planned,ATLAS-5884
2025-05-16,kafka-ordering-cluster,auth-gateway,700.25,286,42,60.35,89.06,24.75,8,6,green,connection pool reviewed,ATLAS-1044
2025-05-16,warehouse-atlas,payment-orchestrator,3478.66,642,38,96.41,92.46,17.33,8,7,green,replica healthy,ATLAS-4388
2025-05-23,checkout-db-primary,payment-orchestrator,705.29,404,56,44.64,90.95,21.06,16,7,green,migration window planned,ATLAS-5460
2025-05-23,orders-db-primary,order-ledger,695.35,541,48,69.8,90.78,20.97,10,7,green,migration window planned,ATLAS-2295
2025-05-23,payments-ledger-primary,notification-service,685.96,307,39,75.96,92.57,17.93,1,4,green,vacuum completed,ATLAS-2892
2025-05-23,cart-redis-cluster,payment-orchestrator,245.41,658,69,70.92,89.61,20.7,2,1,green,backup verified,ATLAS-1054
2025-05-23,kafka-ordering-cluster,search-recommendations,680.88,594,52,82.7,91.4,18.15,14,2,green,index maintenance due,ATLAS-5561
2025-05-23,warehouse-atlas,tax-service,3533.9,649,31,5.97,91.85,15.94,14,5,green,backup verified,ATLAS-3474
2025-05-30,checkout-db-primary,checkout-api,675.28,325,42,47.36,90.29,23.95,12,0,green,backup verified,ATLAS-5977
2025-05-30,orders-db-primary,search-recommendations,679.32,714,44,1.07,90.74,23.25,6,6,green,backup verified,ATLAS-3985
2025-05-30,payments-ledger-primary,search-recommendations,699.4,718,30,40.1,90.15,20.42,6,2,green,replica healthy,ATLAS-1965
2025-05-30,cart-redis-cluster,search-recommendations,242.55,403,71,45.14,92.19,11.63,14,3,amber,backup verified,ATLAS-5430
2025-05-30,kafka-ordering-cluster,notification-service,673.07,145,51,74.77,93.61,11.98,3,2,green,replica healthy,ATLAS-6190
2025-05-30,warehouse-atlas,inventory-reservation,3435.83,239,37,0,89.66,23.49,4,4,green,migration window planned,ATLAS-2001
2025-06-06,checkout-db-primary,payment-orchestrator,679.48,623,41,26.75,87.48,28.93,11,4,amber,replica healthy,ATLAS-6114
2025-06-06,orders-db-primary,pricing-engine,695.4,350,67,47.54,92.73,16.76,3,1,green,replica healthy,ATLAS-3771
2025-06-06,payments-ledger-primary,analytics-pipeline,684.54,103,49,33.84,89.96,25.13,8,6,green,backup verified,ATLAS-3266
2025-06-06,cart-redis-cluster,loyalty-service,242.59,773,36,69.62,94.22,8.9,16,1,green,backup verified,ATLAS-4961
2025-06-06,kafka-ordering-cluster,notification-service,675.11,445,40,96.0,92.67,11.32,11,0,green,backup verified,ATLAS-5854
2025-06-06,warehouse-atlas,auth-gateway,3391.4,677,58,50.78,91.18,17.15,13,3,green,connection pool reviewed,ATLAS-3320
2025-06-13,checkout-db-primary,order-ledger,671.0,310,42,58.2,94.08,10.63,6,5,green,replica healthy,ATLAS-4032
2025-06-13,orders-db-primary,pricing-engine,701.62,177,58,107.31,91.24,15.31,2,6,green,connection pool reviewed,ATLAS-3950
2025-06-13,payments-ledger-primary,auth-gateway,670.24,562,38,55.32,89.04,21.3,4,2,green,replica healthy,ATLAS-2015
2025-06-13,cart-redis-cluster,tax-service,238.55,181,44,83.2,92.78,17.88,13,4,green,replica healthy,ATLAS-2086
2025-06-13,kafka-ordering-cluster,payment-orchestrator,699.91,648,46,60.2,91.93,17.3,0,1,green,backup verified,ATLAS-3905
2025-06-13,warehouse-atlas,auth-gateway,3545.61,370,56,79.04,93.14,17.01,4,5,green,index maintenance due,ATLAS-5197
2025-06-20,checkout-db-primary,loyalty-service,671.35,597,49,41.35,92.64,13.91,4,6,green,index maintenance due,ATLAS-2454
2025-06-20,orders-db-primary,search-recommendations,684.19,548,42,21.24,93.05,16.79,2,3,green,replica healthy,ATLAS-6192
2025-06-20,payments-ledger-primary,auth-gateway,682.44,261,51,68.86,90.31,18.44,3,5,green,index maintenance due,ATLAS-4995
2025-06-20,cart-redis-cluster,auth-gateway,241.8,620,46,72.56,94.36,12.14,11,2,green,migration window planned,ATLAS-6183
2025-06-20,kafka-ordering-cluster,auth-gateway,678.48,80,33,17.95,90.51,19.81,6,0,green,vacuum completed,ATLAS-2732
2025-06-20,warehouse-atlas,order-ledger,3420.62,365,57,10.32,91.7,15.9,10,4,green,replica healthy,ATLAS-2574
2025-06-27,checkout-db-primary,inventory-reservation,689.86,578,43,14.49,93.63,15.89,4,2,green,connection pool reviewed,ATLAS-4347
2025-06-27,orders-db-primary,checkout-api,692.16,489,46,69.25,91.86,20.82,2,6,green,connection pool reviewed,ATLAS-4787
2025-06-27,payments-ledger-primary,loyalty-service,687.31,314,54,63.33,93.0,10.43,3,3,green,backup verified,ATLAS-4977
2025-06-27,cart-redis-cluster,pricing-engine,246.33,584,43,119.0,93.08,17.52,2,5,green,index maintenance due,ATLAS-2060
2025-06-27,kafka-ordering-cluster,analytics-pipeline,692.2,157,41,78.61,88.87,24.52,4,1,green,replica healthy,ATLAS-5293
2025-06-27,warehouse-atlas,notification-service,3382.27,357,45,0,90.38,22.96,10,3,green,connection pool reviewed,ATLAS-1506
2025-07-04,checkout-db-primary,checkout-api,678.31,637,43,0,87.01,29.86,11,5,amber,vacuum completed,ATLAS-3826
2025-07-04,orders-db-primary,cart-service,692.53,688,31,47.53,87.95,26.97,1,6,green,index maintenance due,ATLAS-3798
2025-07-04,payments-ledger-primary,notification-service,675.82,269,48,39.22,92.17,13.35,8,6,green,replica healthy,ATLAS-3587
2025-07-04,cart-redis-cluster,checkout-api,242.76,371,54,3.4,89.89,24.95,10,6,green,replica healthy,ATLAS-4161
2025-07-04,kafka-ordering-cluster,analytics-pipeline,672.17,626,49,110.27,90.81,22.54,9,6,green,connection pool reviewed,ATLAS-3443
2025-07-04,warehouse-atlas,search-recommendations,3474.53,108,37,49.12,90.41,20.97,4,1,green,replica healthy,ATLAS-5094
2025-07-11,checkout-db-primary,search-recommendations,699.98,629,49,66.39,90.53,17.86,2,7,green,backup verified,ATLAS-1993
2025-07-11,orders-db-primary,loyalty-service,682.04,583,52,75.21,91.58,17.9,0,1,green,connection pool reviewed,ATLAS-2225
2025-07-11,payments-ledger-primary,checkout-api,708.48,427,42,47.9,92.66,10.9,0,7,green,connection pool reviewed,ATLAS-4938
2025-07-11,cart-redis-cluster,search-recommendations,236.07,348,55,62.56,91.29,18.39,14,6,green,connection pool reviewed,ATLAS-5587
2025-07-11,kafka-ordering-cluster,tax-service,697.67,740,43,24.09,91.56,20.45,9,3,green,vacuum completed,ATLAS-2811
2025-07-11,warehouse-atlas,search-recommendations,3479.36,553,38,60.81,89.45,20.47,7,3,green,replica healthy,ATLAS-3434
2025-07-18,checkout-db-primary,checkout-api,675.2,467,63,80.95,89.85,25.03,4,2,green,backup verified,ATLAS-3750
2025-07-18,orders-db-primary,tax-service,681.19,415,39,117.53,89.19,22.74,1,7,green,replica healthy,ATLAS-2960
2025-07-18,payments-ledger-primary,analytics-pipeline,673.99,174,41,0,90.67,16.29,9,0,green,migration window planned,ATLAS-4858
2025-07-18,cart-redis-cluster,loyalty-service,247.3,259,22,46.45,90.47,21.98,12,3,green,migration window planned,ATLAS-5290
2025-07-18,kafka-ordering-cluster,loyalty-service,693.83,623,32,64.76,90.4,25.38,13,4,green,vacuum completed,ATLAS-1424
2025-07-18,warehouse-atlas,pricing-engine,3481.74,549,39,35.88,91.2,23.13,16,4,green,connection pool reviewed,ATLAS-2601
2025-07-25,checkout-db-primary,order-ledger,703.38,169,44,84.85,88.55,26.15,12,6,green,connection pool reviewed,ATLAS-4707
2025-07-25,orders-db-primary,inventory-reservation,679.9,633,47,44.36,92.08,13.07,2,0,green,backup verified,ATLAS-5127
2025-07-25,payments-ledger-primary,checkout-api,671.71,241,56,0,90.92,19.92,15,1,green,connection pool reviewed,ATLAS-3876
2025-07-25,cart-redis-cluster,payment-orchestrator,241.0,198,46,72.81,88.71,21.99,8,4,green,index maintenance due,ATLAS-3111
2025-07-25,kafka-ordering-cluster,checkout-api,681.17,190,33,0,89.42,20.75,6,0,green,vacuum completed,ATLAS-4310
2025-07-25,warehouse-atlas,pricing-engine,3389.33,668,30,75.32,89.62,24.57,11,4,green,migration window planned,ATLAS-1829
2025-08-01,checkout-db-primary,inventory-reservation,682.54,114,47,41.82,93.08,16.1,2,1,green,connection pool reviewed,ATLAS-3205
2025-08-01,orders-db-primary,pricing-engine,709.02,85,32,57.63,91.83,19.67,3,5,green,vacuum completed,ATLAS-4026
2025-08-01,payments-ledger-primary,loyalty-service,683.9,501,40,21.83,89.6,24.28,6,6,green,vacuum completed,ATLAS-4123
2025-08-01,cart-redis-cluster,order-ledger,237.28,665,32,138.24,90.95,22.34,16,7,green,migration window planned,ATLAS-2465
2025-08-01,kafka-ordering-cluster,notification-service,672.23,253,49,48.44,89.33,21.53,2,1,green,backup verified,ATLAS-1553
2025-08-01,warehouse-atlas,analytics-pipeline,3383.14,320,31,24.84,92.28,15.77,3,3,green,connection pool reviewed,ATLAS-2151
2025-08-08,checkout-db-primary,analytics-pipeline,688.63,604,40,21.09,88.65,22.2,9,2,green,connection pool reviewed,ATLAS-5833
2025-08-08,orders-db-primary,order-ledger,682.47,149,65,67.39,89.27,21.77,11,2,green,replica healthy,ATLAS-3773
2025-08-08,payments-ledger-primary,analytics-pipeline,694.12,193,40,48.02,88.39,24.6,13,7,green,replica healthy,ATLAS-6121
2025-08-08,cart-redis-cluster,analytics-pipeline,244.36,309,27,0,92.13,15.51,13,0,green,migration window planned,ATLAS-4180
2025-08-08,kafka-ordering-cluster,search-recommendations,674.71,713,34,49.89,91.13,17.6,12,6,green,connection pool reviewed,ATLAS-4883
2025-08-08,warehouse-atlas,tax-service,3411.06,750,30,47.28,91.91,13.99,6,7,green,migration window planned,ATLAS-5933
2025-08-15,checkout-db-primary,inventory-reservation,687.88,681,66,43.27,89.05,28.48,13,6,amber,backup verified,ATLAS-4069
2025-08-15,orders-db-primary,payment-orchestrator,672.53,699,59,42.01,89.3,21.75,12,0,green,connection pool reviewed,ATLAS-4398
2025-08-15,payments-ledger-primary,checkout-api,698.37,298,57,58.25,93.6,9.08,14,2,green,replica healthy,ATLAS-2047
2025-08-15,cart-redis-cluster,auth-gateway,246.73,296,41,0,93.47,14.55,11,7,green,migration window planned,ATLAS-3940
2025-08-15,kafka-ordering-cluster,checkout-api,685.39,243,64,104.42,91.09,18.4,11,6,green,replica healthy,ATLAS-3832
2025-08-15,warehouse-atlas,analytics-pipeline,3439.03,245,22,0,92.89,13.46,11,5,green,backup verified,ATLAS-4160
2025-08-22,checkout-db-primary,tax-service,682.4,333,46,2.38,91.74,19.07,7,4,green,migration window planned,ATLAS-3738
2025-08-22,orders-db-primary,inventory-reservation,675.69,156,46,80.49,90.96,22.21,8,5,green,index maintenance due,ATLAS-3100
2025-08-22,payments-ledger-primary,cart-service,677.33,684,21,10.66,89.55,25.98,0,7,green,vacuum completed,ATLAS-6054
2025-08-22,cart-redis-cluster,auth-gateway,242.9,665,34,0,89.87,18.7,13,0,green,replica healthy,ATLAS-2414
2025-08-22,kafka-ordering-cluster,notification-service,702.39,359,59,69.66,90.31,24.38,12,0,green,index maintenance due,ATLAS-5200
2025-08-22,warehouse-atlas,checkout-api,3409.64,555,49,45.13,91.12,19.7,10,7,green,migration window planned,ATLAS-5012
2025-08-29,checkout-db-primary,search-recommendations,705.33,573,60,101.92,91.11,17.89,0,3,green,replica healthy,ATLAS-1306
2025-08-29,orders-db-primary,search-recommendations,706.09,117,64,62.69,90.21,19.81,2,3,green,migration window planned,ATLAS-5678
2025-08-29,payments-ledger-primary,pricing-engine,681.46,490,38,30.01,91.88,18.94,1,0,green,vacuum completed,ATLAS-4110
2025-08-29,cart-redis-cluster,analytics-pipeline,234.54,120,41,64.36,94.09,10.72,14,6,green,backup verified,ATLAS-5035
2025-08-29,kafka-ordering-cluster,auth-gateway,695.63,620,40,50.65,92.75,18.73,9,2,green,replica healthy,ATLAS-4462
2025-08-29,warehouse-atlas,checkout-api,3412.64,430,44,0,92.81,14.49,6,4,green,index maintenance due,ATLAS-5762
2025-09-05,checkout-db-primary,inventory-reservation,698.73,254,44,0,90.44,22.07,5,1,green,migration window planned,ATLAS-5837
2025-09-05,orders-db-primary,payment-orchestrator,687.9,261,52,73.64,88.21,26.74,1,1,green,replica healthy,ATLAS-6191
2025-09-05,payments-ledger-primary,cart-service,706.81,491,52,61.94,90.49,25.49,2,6,green,connection pool reviewed,ATLAS-4814
2025-09-05,cart-redis-cluster,order-ledger,237.55,316,42,72.05,92.09,15.88,7,5,green,migration window planned,ATLAS-1701
2025-09-05,kafka-ordering-cluster,auth-gateway,701.7,688,25,1.19,92.2,19.5,8,2,green,vacuum completed,ATLAS-2473
2025-09-05,warehouse-atlas,tax-service,3355.01,244,49,63.2,92.63,14.93,5,4,green,connection pool reviewed,ATLAS-2628
2025-09-12,checkout-db-primary,notification-service,684.52,392,44,65.17,92.25,19.31,13,5,green,replica healthy,ATLAS-1105
2025-09-12,orders-db-primary,order-ledger,698.82,273,35,48.7,90.94,21.5,15,1,green,backup verified,ATLAS-4779
2025-09-12,payments-ledger-primary,auth-gateway,679.73,595,24,110.75,89.16,22.12,11,3,green,backup verified,ATLAS-3457
2025-09-12,cart-redis-cluster,auth-gateway,246.09,699,50,124.78,90.56,22.85,4,2,green,index maintenance due,ATLAS-4010
2025-09-12,kafka-ordering-cluster,notification-service,692.6,242,46,42.02,91.81,20.74,10,2,green,replica healthy,ATLAS-1187
2025-09-12,warehouse-atlas,tax-service,3359.85,582,25,77.38,91.86,12.64,14,4,green,replica healthy,ATLAS-5700
2025-09-19,checkout-db-primary,analytics-pipeline,692.21,166,42,84.79,88.01,25.77,7,6,green,connection pool reviewed,ATLAS-5765
2025-09-19,orders-db-primary,payment-orchestrator,701.46,764,30,22.52,89.61,21.47,5,2,green,index maintenance due,ATLAS-4707
2025-09-19,payments-ledger-primary,auth-gateway,709.81,671,42,45.6,88.24,27.73,9,1,green,replica healthy,ATLAS-1462
2025-09-19,cart-redis-cluster,tax-service,239.89,172,46,82.81,90.95,18.23,3,3,green,vacuum completed,ATLAS-4847
2025-09-19,kafka-ordering-cluster,loyalty-service,671.27,724,39,61.78,92.67,17.8,2,1,green,vacuum completed,ATLAS-2315
2025-09-19,warehouse-atlas,order-ledger,3449.39,146,46,90.61,90.77,20.73,6,6,green,migration window planned,ATLAS-1696
2025-09-26,checkout-db-primary,checkout-api,680.45,460,40,0,92.69,12.5,14,0,green,vacuum completed,ATLAS-2107
2025-09-26,orders-db-primary,checkout-api,683.53,170,14,53.21,92.04,17.72,14,3,green,vacuum completed,ATLAS-1457
2025-09-26,payments-ledger-primary,search-recommendations,704.38,464,44,61.14,86.16,30.37,13,5,amber,vacuum completed,ATLAS-2586
2025-09-26,cart-redis-cluster,checkout-api,238.18,320,62,64.12,89.93,19.34,9,0,green,replica healthy,ATLAS-4911
2025-09-26,kafka-ordering-cluster,loyalty-service,690.1,168,34,44.4,91.41,21.75,13,2,green,vacuum completed,ATLAS-1532
2025-09-26,warehouse-atlas,inventory-reservation,3439.78,504,58,51.25,89.19,21.0,14,0,green,replica healthy,ATLAS-3162
