trace_id,jira_key,pr_id,incident_id,release_id,service,evidence_type,source_system,traceability_note
TRACE-01232,ATLAS-3006,PR-8554,,REL-2019.3.5,notification-service,business_requirement,grafana,"Traceability note for notification-service: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01233,ATLAS-5694,PR-7973,,REL-2023.1.0,inventory-reservation,metric,teams,"Traceability note for inventory-reservation: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01234,ATLAS-5472,PR-11234,PD-2623,REL-2025.3.8,notification-service,db_health,database,"Traceability note for notification-service: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01235,ATLAS-4585,PR-10487,,REL-2024.1.10,order-ledger,risk,database,"Traceability note for order-ledger: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01236,ATLAS-5360,PR-7463,PD-2685,REL-2025.1.11,auth-gateway,decision,jira,"Traceability note for auth-gateway: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01237,ATLAS-1841,PR-11067,,REL-2021.1.10,auth-gateway,decision,confluence,"Traceability note for auth-gateway: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01238,ATLAS-4127,PR-11403,PD-2817,REL-2024.1.9,cart-service,risk,teams,"Traceability note for cart-service: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01239,ATLAS-5636,PR-8232,,REL-2025.1.9,notification-service,support_case,confluence,"Traceability note for notification-service: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01240,ATLAS-6124,PR-5164,,REL-2022.3.0,inventory-reservation,decision,pagerduty,"Traceability note for inventory-reservation: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01241,ATLAS-2141,PR-7477,,REL-2022.2.9,search-recommendations,support_case,support,"Traceability note for search-recommendations: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01242,ATLAS-4766,PR-5037,PD-2566,REL-2025.2.18,search-recommendations,decision,github,"Traceability note for search-recommendations: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01243,ATLAS-2322,PR-7821,,REL-2022.10,analytics-pipeline,db_health,jira,"Traceability note for analytics-pipeline: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01244,ATLAS-3288,PR-5375,,REL-2019.4.5,search-recommendations,runbook,support,"Traceability note for search-recommendations: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01245,ATLAS-2005,PR-7988,,REL-2024.4.3,search-recommendations,support_case,confluence,"Traceability note for search-recommendations: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01246,ATLAS-1505,PR-11372,PD-2476,REL-2021.1.16,pricing-engine,business_requirement,teams,"Traceability note for pricing-engine: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01247,ATLAS-3276,PR-9058,,REL-2021.02,auth-gateway,business_requirement,confluence,"Traceability note for auth-gateway: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01248,ATLAS-5511,PR-7279,,REL-2022.1.3,tax-service,risk,support,"Traceability note for tax-service: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01249,ATLAS-5497,PR-12163,,REL-2019.2.6,order-ledger,metric,confluence,"Traceability note for order-ledger: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01250,ATLAS-4028,PR-8741,,REL-2024.1.11,inventory-reservation,business_requirement,confluence,"Traceability note for inventory-reservation: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01251,ATLAS-4603,PR-6020,,REL-2021.1.19,checkout-api,metric,grafana,"Traceability note for checkout-api: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01252,ATLAS-5218,PR-9124,PD-2625,REL-2022.09,payment-orchestrator,decision,teams,"Traceability note for payment-orchestrator: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01253,ATLAS-3117,PR-9411,,REL-2019.3.2,auth-gateway,decision,email,"Traceability note for auth-gateway: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01254,ATLAS-3489,PR-11590,,REL-2022.11,tax-service,business_requirement,email,"Traceability note for tax-service: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01255,ATLAS-1310,PR-7559,,REL-2020.4.1,order-ledger,decision,pagerduty,"Traceability note for order-ledger: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01256,ATLAS-5124,PR-10880,,REL-2019.06,pricing-engine,business_requirement,github,"Traceability note for pricing-engine: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01257,ATLAS-5854,PR-8565,,REL-2020.1.4,auth-gateway,deployment,teams,"Traceability note for auth-gateway: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01258,ATLAS-3946,PR-10516,,REL-2021.08,analytics-pipeline,runbook,github,"Traceability note for analytics-pipeline: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01259,ATLAS-1765,PR-5504,,REL-2018.4.15,payment-orchestrator,business_requirement,database,"Traceability note for payment-orchestrator: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01260,ATLAS-2826,PR-8929,PD-2599,REL-2025.02,auth-gateway,metric,github,"Traceability note for auth-gateway: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01261,ATLAS-4503,PR-9520,,REL-2024.3.17,pricing-engine,deployment,teams,"Traceability note for pricing-engine: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01262,ATLAS-1131,PR-7741,,REL-2022.11,loyalty-service,metric,database,"Traceability note for loyalty-service: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01263,ATLAS-3122,PR-8656,,REL-2020.09,search-recommendations,business_requirement,github,"Traceability note for search-recommendations: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01264,ATLAS-1332,PR-9591,,REL-2022.03,cart-service,deployment,pagerduty,"Traceability note for cart-service: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01265,ATLAS-1371,PR-8310,,REL-2024.2.2,checkout-api,metric,pagerduty,"Traceability note for checkout-api: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01266,ATLAS-5940,PR-6722,PD-2143,REL-2021.06,payment-orchestrator,business_requirement,pagerduty,"Traceability note for payment-orchestrator: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01267,ATLAS-3158,PR-9654,,REL-2025.2.14,order-ledger,risk,jira,"Traceability note for order-ledger: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01268,ATLAS-2394,PR-8890,,REL-2021.03,analytics-pipeline,deployment,database,"Traceability note for analytics-pipeline: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01269,ATLAS-1397,PR-7130,,REL-2022.11,auth-gateway,decision,email,"Traceability note for auth-gateway: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01270,ATLAS-3930,PR-9266,,REL-2025.4.13,loyalty-service,db_health,support,"Traceability note for loyalty-service: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01271,ATLAS-3261,PR-6833,,REL-2020.09,cart-service,db_health,grafana,"Traceability note for cart-service: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01272,ATLAS-2795,PR-5518,,REL-2019.2.15,analytics-pipeline,db_health,teams,"Traceability note for analytics-pipeline: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01273,ATLAS-2948,PR-7136,,REL-2023.4.0,order-ledger,business_requirement,teams,"Traceability note for order-ledger: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01274,ATLAS-4883,PR-8276,,REL-2023.05,loyalty-service,deployment,jira,"Traceability note for loyalty-service: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01275,ATLAS-4286,PR-5117,,REL-2019.09,tax-service,runbook,jira,"Traceability note for tax-service: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01276,ATLAS-2844,PR-12412,,REL-2026.2.0,cart-service,runbook,github,"Traceability note for cart-service: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01277,ATLAS-3318,PR-7947,,REL-2023.1.14,checkout-api,support_case,pagerduty,"Traceability note for checkout-api: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01278,ATLAS-5577,PR-9003,,REL-2024.4.13,pricing-engine,business_requirement,jira,"Traceability note for pricing-engine: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01279,ATLAS-3416,PR-9896,PD-2818,REL-2024.2.0,pricing-engine,business_requirement,teams,"Traceability note for pricing-engine: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01280,ATLAS-6187,PR-8178,PD-2833,REL-2024.07,pricing-engine,support_case,github,"Traceability note for pricing-engine: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01281,ATLAS-1265,PR-5755,,REL-2022.4.10,checkout-api,deployment,grafana,"Traceability note for checkout-api: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01282,ATLAS-5317,PR-9980,PD-2883,REL-2020.06,search-recommendations,deployment,email,"Traceability note for search-recommendations: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01283,ATLAS-2764,PR-9936,PD-2701,REL-2025.1.13,notification-service,business_requirement,pagerduty,"Traceability note for notification-service: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01284,ATLAS-5765,PR-6998,PD-2228,REL-2023.08,payment-orchestrator,risk,confluence,"Traceability note for payment-orchestrator: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
TRACE-01285,ATLAS-3440,PR-7511,,REL-2022.02,inventory-reservation,runbook,email,"Traceability note for inventory-reservation: links source evidence across tickets, PRs, incidents, metrics, and KT artifacts so Ask AI can cite the right context."
